candidate_id,name,ai_recruiter_score
CAND_0097038,Kabir Bhatia,60.68
CAND_0072405,Ira Rao,60.68
CAND_0076772,Siya Chatterjee,60.68
CAND_0000909,Dhruv Krishnan,60.68
CAND_0044561,Anjali Singh,60.68
CAND_0036811,Aditya Patel,60.68
CAND_0047307,Om Ghosh,60.67
CAND_0083651,Deepak Saxena,60.67
CAND_0099519,Shaurya Gupta,60.67
CAND_0089285,Neha Chatterjee,60.67
CAND_0099876,Rohan Agarwal,60.67
CAND_0038764,Ela Iyengar,60.67
CAND_0051860,Priya Shah,60.67
CAND_0055662,Arnav Tiwari,60.67
CAND_0083020,Shaurya Sen,60.67
CAND_0048203,Om Trivedi,60.67
CAND_0073321,Ishaan Banerjee,60.67
CAND_0091697,Priya Sen,60.67
CAND_0079798,Deepak Verma,60.67
CAND_0059088,Aarohi Goyal,60.67
CAND_0040762,Sunil Saxena,60.67
CAND_0018024,Pooja Mishra,60.67
CAND_0047872,Kiara Dutta,60.67
CAND_0064194,Pooja Desai,60.66
CAND_0015498,Ved Iyengar,60.66
CAND_0009200,Amit Chopra,60.66
CAND_0019829,Ayaan Sharma,60.66
CAND_0051131,Pooja Pillai,60.66
CAND_0084885,Pari Pillai,60.66
CAND_0024993,Arjun Hegde,60.66
CAND_0012762,Ritu Sen,60.66
CAND_0055228,Rahul Malhotra,60.66
CAND_0039580,Vihaan Dalal,60.66
CAND_0035919,Aadhya Iyer,60.66
CAND_0079288,Rahul Bhatia,60.66
CAND_0040641,Aanya Desai,60.66
CAND_0073970,Rohan Chowdary,60.66
CAND_0022095,Pari Bansal,60.66
CAND_0027079,Advaith Chatterjee,60.66
CAND_0077602,Priya Shah,60.66
CAND_0075214,Aadhya Mehta,60.66
CAND_0085150,Amit Mishra,60.66
CAND_0023480,Meera Shah,60.66
CAND_0085635,Rohan Sen,60.66
CAND_0005267,Advik Bose,60.65
CAND_0086763,Ritu Singh,60.65
CAND_0074213,Sanjay Shetty,60.65
CAND_0068765,Krishna Verma,60.65
CAND_0088996,Rohan Pillai,60.65
CAND_0028361,Sneha Menon,60.65
CAND_0094693,Vivaan Subramanian,60.65
CAND_0095616,Anika Pandey,60.65
CAND_0025073,Vihaan Patel,60.65
CAND_0006739,Nisha Pillai,60.65
CAND_0054207,Diya Shetty,60.65
CAND_0080102,Naina Desai,60.65
CAND_0093972,Priya Hegde,60.65
CAND_0030967,Vikram Sen,60.65
CAND_0025989,Pranav Patel,60.65
CAND_0099861,Zara Tiwari,60.65
CAND_0052171,Aanya Joshi,60.65
CAND_0059520,Mira Saxena,60.64
CAND_0000688,Advaith Bansal,60.64
CAND_0071267,Yash Chatterjee,60.64
CAND_0055466,Arjun Iyer,60.64
CAND_0012043,Aanya Bose,60.64
CAND_0064859,Ved Iyengar,60.64
CAND_0015689,Ayaan Desai,60.64
CAND_0082361,Myra Hegde,60.64
CAND_0051802,Mira Vora,60.64
CAND_0088244,Sai Subramanian,60.63
CAND_0039901,Rahul Bansal,60.63
CAND_0066641,Aditya Dalal,60.63
CAND_0083955,Anika Trivedi,60.63
CAND_0072775,Amit Desai,60.63
CAND_0054886,Nisha Trivedi,60.63
CAND_0016884,Aryan Trivedi,60.63
CAND_0016439,Mira Tiwari,60.63
CAND_0084827,Divya Saxena,60.63
CAND_0085562,Advik Chopra,60.63
CAND_0003446,Vikram Joshi,60.63
CAND_0066497,Aarohi Saxena,60.63
CAND_0051397,Priya Singh,60.63
CAND_0020317,Pooja Goyal,60.63
CAND_0034003,Anjali Shah,60.63
CAND_0029523,Suresh Sethi,60.63
CAND_0074261,Jay Iyer,60.63
CAND_0020049,Anjali Dutta,60.63
CAND_0072317,Anjali Iyer,60.63
CAND_0095668,Dev Hegde,60.63
CAND_0029727,Om Verma,60.63
CAND_0048017,Pari Hegde,60.63
CAND_0032634,Neha Kumar,60.63
CAND_0002408,Aarav Banerjee,60.63
CAND_0010074,Avni Trivedi,60.63
CAND_0000077,Ved Bhatia,60.62
CAND_0049741,Anjali Chowdary,60.62
CAND_0089000,Rajesh Saxena,60.62
CAND_0074169,Anil Ghosh,60.62
CAND_0019058,Karan Trivedi,60.62
CAND_0028156,Avni Saxena,60.62
CAND_0007508,Yash Naidu,60.62
CAND_0074552,Rahul Sen,60.62
CAND_0080986,Karan Shah,60.62
CAND_0025071,Pranav Verma,60.62
CAND_0078198,Arnav Khanna,60.62
CAND_0029239,Neha Sen,60.62
CAND_0009566,Aarohi Agarwal,60.62
CAND_0002698,Aarav Tiwari,60.62
CAND_0024552,Priya Dalal,60.62
CAND_0070797,Aryan Dalal,60.61
CAND_0051177,Ishaan Khanna,60.61
CAND_0017136,Dev Iyer,60.61
CAND_0031068,Siya Dutta,60.61
CAND_0057313,Vivaan Goyal,60.61
CAND_0013939,Pooja Singh,60.61
CAND_0052307,Amit Verma,60.61
CAND_0097809,Kiara Nair,60.61
CAND_0045144,Naina Mittal,60.61
CAND_0082797,Aarohi Verma,60.61
CAND_0082122,Reyansh Kapoor,60.61
CAND_0031616,Ved Singh,60.61
CAND_0034130,Manish Joshi,60.61
CAND_0077982,Shaurya Mehta,60.61
CAND_0093962,Anjali Bose,60.61
CAND_0007771,Yash Mehta,60.61
CAND_0099292,Meera Mittal,60.61
CAND_0059528,Nikhil Singh,60.61
CAND_0051079,Krishna Dalal,60.61
CAND_0095360,Vihaan Shetty,60.61
CAND_0069620,Rahul Patel,60.6
CAND_0056075,Manish Arora,60.6
CAND_0087218,Ananya Arora,60.6
CAND_0014171,Reyansh Chowdary,60.6
CAND_0047294,Aisha Khanna,60.6
CAND_0058104,Myra Patel,60.6
CAND_0075023,Meera Mehta,60.6
CAND_0038317,Myra Krishnan,60.6
CAND_0007669,Amit Rao,60.6
CAND_0030869,Rahul Bose,60.6
CAND_0074209,Aisha Krishnan,60.6
CAND_0094544,Suresh Dutta,60.6
CAND_0065875,Dev Bose,60.6
CAND_0041187,Ananya Shetty,60.6
CAND_0044410,Pooja Pandey,60.6
CAND_0088645,Sai Reddy,60.6
CAND_0044030,Pooja Agarwal,60.59
CAND_0011965,Anika Kapoor,60.59
CAND_0040919,Jay Gupta,60.59
CAND_0055648,Om Dalal,60.59
CAND_0052963,Advik Mittal,60.59
CAND_0099754,Aanya Malhotra,60.59
CAND_0099287,Avni Menon,60.59
CAND_0064299,Avni Shah,60.59
CAND_0022102,Rohan Desai,60.59
CAND_0066397,Ved Shah,60.59
CAND_0043806,Yash Chowdary,60.59
CAND_0044915,Ayaan Verma,60.59
CAND_0037067,Pooja Bose,60.59
CAND_0098922,Myra Iyer,60.59
CAND_0081061,Deepak Ghosh,60.59
CAND_0005771,Aisha Patel,60.59
CAND_0010282,Manish Subramanian,60.59
CAND_0022720,Arjun Patel,60.59
CAND_0044173,Jay Verma,60.59
CAND_0009990,Aryan Rao,60.59
CAND_0020425,Aadhya Tiwari,60.58
CAND_0085060,Avni Khanna,60.58
CAND_0001405,Tanya Dutta,60.58
CAND_0001291,Ananya Mukherjee,60.58
CAND_0015369,Aryan Joshi,60.58
CAND_0048428,Naina Kapoor,60.58
CAND_0016047,Arjun Menon,60.58
CAND_0022019,Saanvi Agarwal,60.58
CAND_0051331,Arjun Joshi,60.58
CAND_0023538,Deepak Verma,60.58
CAND_0083769,Aarohi Sharma,60.58
CAND_0051752,Shreya Trivedi,60.58
CAND_0080144,Yash Naidu,60.58
CAND_0098968,Dev Pandey,60.58
CAND_0085254,Naina Arora,60.58
CAND_0055171,Advaith Mishra,60.58
CAND_0053661,Sanjay Goyal,60.58
CAND_0026479,Karan Krishnan,60.58
CAND_0048063,Aryan Bose,60.57
CAND_0044468,Kabir Krishnan,60.57
CAND_0016314,Nikhil Kapoor,60.57
CAND_0053824,Amit Saxena,60.57
CAND_0080162,Vihaan Mukherjee,60.57
CAND_0071142,Rajesh Mukherjee,60.57
CAND_0070540,Priya Saxena,60.57
CAND_0056389,Arnav Verma,60.57
CAND_0038540,Ira Bose,60.57
CAND_0028287,Myra Iyengar,60.57
CAND_0038670,Aditya Desai,60.57
CAND_0084849,Om Trivedi,60.57
CAND_0087434,Nisha Reddy,60.57
CAND_0052829,Riya Ghosh,60.57
CAND_0015543,Reyansh Pillai,60.57
CAND_0007062,Sneha Dutta,60.57
CAND_0074650,Ritu Vora,60.57
CAND_0036770,Sai Kumar,60.57
CAND_0049453,Diya Mehta,60.57
CAND_0035435,Krishna Shah,60.57
CAND_0069486,Divya Bansal,60.57
CAND_0021664,Pari Bansal,60.56
CAND_0048072,Divya Hegde,60.56
CAND_0075473,Aarav Gupta,60.56
CAND_0018646,Saanvi Desai,60.56
CAND_0035051,Neha Rao,60.56
CAND_0095821,Pooja Singh,60.56
CAND_0021073,Atharv Pillai,60.56
CAND_0034756,Myra Vora,60.56
CAND_0026993,Saanvi Shetty,60.56
CAND_0060192,Reyansh Malhotra,60.56
CAND_0095584,Sneha Subramanian,60.56
CAND_0013141,Kabir Bhatia,60.56
CAND_0012487,Diya Iyengar,60.56
CAND_0080178,Zara Joshi,60.56
CAND_0048131,Riya Bansal,60.56
CAND_0093171,Ritu Kapoor,60.56
CAND_0018203,Amit Chatterjee,60.56
CAND_0001399,Jay Desai,60.55
CAND_0006610,Aarav Sethi,60.55
CAND_0012532,Shreya Verma,60.55
CAND_0078803,Atharv Verma,60.55
CAND_0040097,Avni Dutta,60.55
CAND_0063236,Divya Bansal,60.55
CAND_0061763,Aarav Patel,60.55
CAND_0022000,Aadhya Pandey,60.55
CAND_0093154,Aisha Chatterjee,60.55
CAND_0030168,Vihaan Trivedi,60.55
CAND_0043813,Ved Gupta,60.55
CAND_0004367,Aarohi Bansal,60.55
CAND_0027697,Divya Goyal,60.55
CAND_0018925,Sneha Rao,60.55
CAND_0053129,Rajesh Chopra,60.55
CAND_0086007,Ritu Hegde,60.55
CAND_0062159,Om Chowdary,60.55
CAND_0015063,Vivaan Chowdary,60.55
CAND_0011241,Aanya Mishra,60.54
CAND_0089239,Vihaan Chatterjee,60.54
CAND_0085138,Shreya Malhotra,60.54
CAND_0079170,Suresh Trivedi,60.54
CAND_0096026,Kavya Mittal,60.54
CAND_0025335,Vivaan Sharma,60.54
CAND_0080782,Rajesh Ghosh,60.54
CAND_0017080,Reyansh Hegde,60.54
CAND_0059246,Advaith Dalal,60.54
CAND_0052893,Anil Mukherjee,60.54
CAND_0077712,Arnav Pillai,60.54
CAND_0082161,Nisha Patel,60.54
CAND_0002109,Pranav Singh,60.54
CAND_0078231,Divya Nair,60.54
CAND_0057748,Avni Iyengar,60.54
CAND_0081546,Sai Pillai,60.54
CAND_0068065,Arnav Mehta,60.54
CAND_0041634,Pari Desai,60.54
CAND_0025174,Ira Ghosh,60.54
CAND_0083253,Kabir Menon,60.54
CAND_0048465,Deepak Iyer,60.54
CAND_0009328,Ananya Chatterjee,60.53
CAND_0085720,Anjali Mehta,60.53
CAND_0038442,Krishna Mehta,60.53
CAND_0011331,Amit Mishra,60.53
CAND_0031823,Yash Malhotra,60.53
CAND_0096255,Arnav Naidu,60.53
CAND_0082090,Ananya Agarwal,60.53
CAND_0059580,Kiara Kapoor,60.53
CAND_0032491,Rohan Mittal,60.53
CAND_0028122,Sneha Mukherjee,60.53
CAND_0022035,Divya Khanna,60.53
CAND_0038543,Pari Reddy,60.53
CAND_0034353,Jay Kapoor,60.53
CAND_0023954,Rahul Ghosh,60.53
CAND_0065327,Arjun Bose,60.53
CAND_0092337,Mira Mittal,60.53
CAND_0099443,Priya Bose,60.53
CAND_0011628,Sunil Banerjee,60.53
CAND_0037085,Divya Kumar,60.53
CAND_0045857,Kavya Arora,60.53
CAND_0081485,Sai Trivedi,60.52
CAND_0092299,Advaith Sharma,60.52
CAND_0013404,Kiara Pillai,60.52
CAND_0044100,Sai Menon,60.52
CAND_0074580,Ved Iyengar,60.52
CAND_0033754,Vihaan Vora,60.52
CAND_0089319,Tanvi Goyal,60.52
CAND_0097454,Aditya Sen,60.52
CAND_0050107,Kiara Patel,60.52
CAND_0059901,Divya Vora,60.52
CAND_0076213,Ishaan Rao,60.52
CAND_0056948,Ved Chowdary,60.51
CAND_0027257,Sunil Naidu,60.51
CAND_0035667,Aarav Saxena,60.51
CAND_0001784,Siya Tiwari,60.51
CAND_0023742,Ishaan Goyal,60.51
CAND_0056261,Kabir Menon,60.51
CAND_0060494,Shaurya Desai,60.51
CAND_0039773,Pooja Sen,60.51
CAND_0033232,Zara Goyal,60.51
CAND_0049358,Aadhya Khanna,60.51
CAND_0041069,Shaurya Ghosh,60.51
CAND_0002672,Aditya Agarwal,60.51
CAND_0061135,Jay Reddy,60.51
CAND_0045866,Aarohi Trivedi,60.5
CAND_0085274,Krishna Bose,60.5
CAND_0041070,Priya Banerjee,60.5
CAND_0043487,Neha Trivedi,60.5
CAND_0088569,Priya Iyer,60.5
CAND_0054423,Anika Sethi,60.5
CAND_0048898,Naina Sen,60.5
CAND_0069743,Shaurya Subramanian,60.5
CAND_0042886,Deepak Singh,60.5
CAND_0095739,Mira Agarwal,60.5
CAND_0002120,Dhruv Khanna,60.5
CAND_0067561,Rajesh Singh,60.5
CAND_0000238,Anil Menon,60.5
CAND_0091487,Aarav Bhatia,60.5
CAND_0097560,Kavya Sen,60.5
CAND_0005654,Sunil Nair,60.5
CAND_0023211,Sai Vora,60.5
CAND_0089047,Ananya Joshi,60.5
CAND_0008384,Anjali Sen,60.5
CAND_0054829,Reyansh Vora,60.5
CAND_0080991,Atharv Sharma,60.5
CAND_0044919,Meera Sharma,60.5
CAND_0057773,Divya Tiwari,60.5
CAND_0071225,Vihaan Trivedi,60.5
CAND_0079711,Shaurya Dutta,60.5
CAND_0008089,Avni Pillai,60.5
CAND_0034340,Meera Khanna,60.5
CAND_0027130,Pari Patel,60.49
CAND_0041847,Ira Mehta,60.49
CAND_0023134,Tanya Goyal,60.49
CAND_0014152,Ira Shetty,60.49
CAND_0074895,Ela Mittal,60.49
CAND_0089586,Anil Nair,60.49
CAND_0032858,Advaith Pillai,60.49
CAND_0074913,Dhruv Agarwal,60.49
CAND_0095712,Advaith Patel,60.49
CAND_0027044,Priya Singh,60.49
CAND_0039617,Avni Menon,60.49
CAND_0027334,Saanvi Banerjee,60.49
CAND_0005896,Divya Pandey,60.49
CAND_0096878,Riya Kumar,60.49
CAND_0003795,Nisha Iyengar,60.49
CAND_0005285,Aarohi Malhotra,60.49
CAND_0068545,Tanya Sharma,60.49
CAND_0007221,Om Patel,60.49
CAND_0026588,Dev Iyer,60.48
CAND_0082479,Diya Rao,60.48
CAND_0074049,Shaurya Rao,60.48
CAND_0085527,Priya Pandey,60.48
CAND_0037375,Avni Saxena,60.48
CAND_0079088,Vihaan Menon,60.48
CAND_0095478,Shaurya Reddy,60.48
CAND_0033859,Sunil Mittal,60.48
CAND_0050370,Ishaan Malhotra,60.48
CAND_0027911,Karan Goyal,60.48
CAND_0030207,Meera Saxena,60.48
CAND_0049923,Aarohi Rao,60.48
CAND_0061550,Rajesh Mittal,60.48
CAND_0022549,Reyansh Iyengar,60.48
CAND_0057753,Sunil Hegde,60.48
CAND_0074174,Diya Shetty,60.48
CAND_0058901,Ananya Kumar,60.48
CAND_0080255,Naina Shetty,60.48
CAND_0011085,Mira Dutta,60.48
CAND_0072510,Aditya Arora,60.48
CAND_0082448,Meera Banerjee,60.48
CAND_0092221,Shreya Malhotra,60.48
CAND_0039109,Rajesh Krishnan,60.47
CAND_0090579,Meera Sethi,60.47
CAND_0030312,Saanvi Chopra,60.47
CAND_0049580,Kiara Desai,60.47
CAND_0014160,Om Bansal,60.47
CAND_0026130,Atharv Chopra,60.47
CAND_0012996,Yash Mehta,60.47
CAND_0045084,Reyansh Agarwal,60.47
CAND_0058724,Rahul Pillai,60.47
CAND_0010938,Sai Verma,60.47
CAND_0011208,Aarohi Shetty,60.47
CAND_0006071,Vihaan Banerjee,60.47
CAND_0044708,Diya Khanna,60.47
CAND_0072091,Riya Arora,60.47
CAND_0079925,Aarav Ghosh,60.47
CAND_0066466,Meera Saxena,60.47
CAND_0067293,Karan Tiwari,60.47
CAND_0040103,Ritu Agarwal,60.47
CAND_0040533,Myra Gupta,60.47
CAND_0082667,Deepak Pillai,60.47
CAND_0014674,Priya Saxena,60.47
CAND_0023064,Suresh Menon,60.47
CAND_0019918,Advaith Chatterjee,60.47
CAND_0012897,Divya Pillai,60.47
CAND_0091558,Ela Krishnan,60.46
CAND_0027981,Zara Banerjee,60.46
CAND_0001140,Neha Pillai,60.46
CAND_0033911,Kabir Mittal,60.46
CAND_0011026,Nikhil Mehta,60.46
CAND_0033079,Aarav Chatterjee,60.46
CAND_0024682,Saanvi Tiwari,60.46
CAND_0010254,Deepak Hegde,60.46
CAND_0071987,Rohan Subramanian,60.46
CAND_0046353,Sneha Tiwari,60.46
CAND_0058048,Rohan Sharma,60.46
CAND_0028257,Ela Iyengar,60.46
CAND_0045074,Aarav Pillai,60.46
CAND_0090428,Pooja Saxena,60.46
CAND_0077944,Siya Dutta,60.46
CAND_0084816,Aarav Mehta,60.46
CAND_0037496,Sai Verma,60.46
CAND_0050254,Advaith Goyal,60.46
CAND_0047368,Anjali Kapoor,60.45
CAND_0037847,Ved Sen,60.45
CAND_0096187,Divya Verma,60.45
CAND_0064466,Pranav Banerjee,60.45
CAND_0051930,Krishna Mittal,60.45
CAND_0079882,Pari Khanna,60.45
CAND_0081926,Neha Verma,60.45
CAND_0001142,Vihaan Mukherjee,60.45
CAND_0035682,Ela Khanna,60.45
CAND_0071148,Neha Naidu,60.45
CAND_0084686,Priya Chopra,60.45
CAND_0054673,Ritu Krishnan,60.45
CAND_0073640,Advaith Pillai,60.45
CAND_0029068,Vihaan Subramanian,60.45
CAND_0034430,Ela Chatterjee,60.45
CAND_0011140,Aisha Iyer,60.45
CAND_0023654,Sanjay Chowdary,60.44
CAND_0002239,Diya Pandey,60.44
CAND_0049321,Manish Malhotra,60.44
CAND_0006854,Amit Goyal,60.44
CAND_0006705,Saanvi Shah,60.44
CAND_0054369,Nikhil Kumar,60.44
CAND_0071008,Advik Singh,60.44
CAND_0098601,Deepak Vora,60.44
CAND_0098260,Rahul Ghosh,60.44
CAND_0023271,Aisha Ghosh,60.44
CAND_0077671,Sai Kumar,60.44
CAND_0029734,Neha Verma,60.44
CAND_0030123,Sanjay Pillai,60.44
CAND_0040178,Anika Bhatia,60.44
CAND_0006749,Reyansh Ghosh,60.44
CAND_0038259,Aarohi Naidu,60.44
CAND_0085650,Kabir Khanna,60.44
CAND_0069416,Ananya Dalal,60.44
CAND_0041995,Aisha Desai,60.43
CAND_0092897,Advik Sharma,60.43
CAND_0009498,Advaith Menon,60.43
CAND_0069056,Ved Krishnan,60.43
CAND_0022334,Arnav Menon,60.43
CAND_0068579,Priya Trivedi,60.43
CAND_0047221,Yash Bansal,60.43
CAND_0040775,Ved Khanna,60.43
CAND_0049627,Ved Arora,60.43
CAND_0008539,Krishna Krishnan,60.43
CAND_0021728,Anil Pandey,60.43
CAND_0043191,Myra Mehta,60.43
CAND_0065494,Reyansh Banerjee,60.42
CAND_0083855,Suresh Arora,60.42
CAND_0010787,Sai Singh,60.42
CAND_0005148,Aadhya Patel,60.42
CAND_0095901,Tanya Sharma,60.42
CAND_0052133,Meera Tiwari,60.42
CAND_0092431,Siya Mehta,60.42
CAND_0052700,Siya Bhatia,60.42
CAND_0039225,Manish Menon,60.42
CAND_0046115,Sanjay Sharma,60.42
CAND_0041786,Anil Subramanian,60.42
CAND_0073504,Pranav Pillai,60.42
CAND_0017049,Siya Iyer,60.42
CAND_0021262,Anjali Vora,60.42
CAND_0084815,Diya Pillai,60.41
CAND_0011327,Pranav Krishnan,60.41
CAND_0034687,Riya Iyengar,60.41
CAND_0029571,Krishna Banerjee,60.41
CAND_0026265,Kavya Sharma,60.41
CAND_0067915,Rajesh Patel,60.41
CAND_0014109,Atharv Kapoor,60.41
CAND_0079427,Saanvi Naidu,60.41
CAND_0057742,Dev Hegde,60.41
CAND_0046729,Ayaan Sen,60.41
CAND_0017411,Nikhil Khanna,60.41
CAND_0080536,Yash Naidu,60.41
CAND_0007639,Sanjay Bose,60.41
CAND_0080303,Suresh Mehta,60.41
CAND_0098030,Aditya Menon,60.41
CAND_0004065,Aadhya Rao,60.41
CAND_0053783,Rohan Trivedi,60.41
CAND_0015732,Sneha Tiwari,60.41
CAND_0028694,Manish Trivedi,60.4
CAND_0068168,Advik Ghosh,60.4
CAND_0078864,Rohan Arora,60.4
CAND_0011932,Pooja Iyengar,60.4
CAND_0079158,Advik Menon,60.4
CAND_0008564,Vivaan Gupta,60.4
CAND_0021947,Om Pandey,60.4
CAND_0034081,Atharv Sethi,60.4
CAND_0011220,Nikhil Patel,60.4
CAND_0048387,Aryan Chatterjee,60.4
CAND_0012250,Rajesh Rao,60.4
CAND_0053669,Riya Khanna,60.4
CAND_0007197,Saanvi Bhatia,60.4
CAND_0002578,Kabir Khanna,60.4
CAND_0078547,Aisha Pandey,60.4
CAND_0044943,Advik Chowdary,60.39
CAND_0052507,Advik Tiwari,60.39
CAND_0043112,Arjun Verma,60.39
CAND_0034181,Karan Iyer,60.39
CAND_0003589,Aanya Malhotra,60.39
CAND_0029516,Myra Sharma,60.39
CAND_0022677,Diya Agarwal,60.39
CAND_0092115,Anjali Singh,60.39
CAND_0079544,Manish Joshi,60.39
CAND_0035829,Manish Trivedi,60.39
CAND_0063487,Dev Singh,60.39
CAND_0010967,Ayaan Pillai,60.39
CAND_0066018,Ved Iyer,60.39
CAND_0017285,Krishna Reddy,60.39
CAND_0095497,Aanya Bose,60.39
CAND_0057490,Ananya Ghosh,60.39
CAND_0096840,Sneha Mukherjee,60.39
CAND_0027173,Kavya Naidu,60.39
CAND_0020225,Dhruv Menon,60.39
CAND_0096603,Zara Mukherjee,60.39
CAND_0092076,Jay Sharma,60.39
CAND_0025827,Vihaan Ghosh,60.39
CAND_0085965,Atharv Agarwal,60.39
CAND_0057707,Kavya Bhatia,60.39
CAND_0095086,Kiara Desai,60.39
CAND_0000895,Karan Pillai,60.39
CAND_0099994,Aadhya Vora,60.39
CAND_0013029,Aadhya Bhatia,60.38
CAND_0006869,Ved Dutta,60.38
CAND_0005372,Priya Verma,60.38
CAND_0031070,Zara Bansal,60.38
CAND_0032298,Naina Krishnan,60.38
CAND_0055358,Priya Agarwal,60.38
CAND_0016737,Rahul Sen,60.38
CAND_0008057,Ishaan Verma,60.38
CAND_0000417,Rahul Iyengar,60.38
CAND_0047048,Advaith Mishra,60.38
CAND_0029042,Vivaan Trivedi,60.38
CAND_0055934,Zara Nair,60.38
CAND_0093379,Aditya Saxena,60.38
CAND_0070747,Yash Krishnan,60.37
CAND_0043583,Vivaan Reddy,60.37
CAND_0079317,Aisha Pillai,60.37
CAND_0072660,Aarohi Sen,60.37
CAND_0052899,Atharv Malhotra,60.37
CAND_0060067,Om Trivedi,60.37
CAND_0052169,Tanya Goyal,60.37
CAND_0054060,Vihaan Nair,60.37
CAND_0067399,Ved Gupta,60.37
CAND_0003616,Kiara Malhotra,60.37
CAND_0089492,Anika Dutta,60.37
CAND_0086062,Pari Joshi,60.37
CAND_0005528,Pari Saxena,60.37
CAND_0049987,Shaurya Sen,60.37
CAND_0057162,Aadhya Bansal,60.36
CAND_0054363,Naina Shetty,60.36
CAND_0009793,Avni Singh,60.36
CAND_0002517,Reyansh Chatterjee,60.36
CAND_0016367,Meera Chatterjee,60.36
CAND_0092226,Jay Malhotra,60.36
CAND_0092863,Ayaan Malhotra,60.36
CAND_0021498,Vihaan Reddy,60.36
CAND_0056622,Anjali Mukherjee,60.36
CAND_0019416,Rohan Tiwari,60.36
CAND_0085157,Nikhil Nair,60.36
CAND_0025932,Nikhil Menon,60.36
CAND_0015757,Shreya Singh,60.36
CAND_0009749,Tanya Trivedi,60.36
CAND_0016659,Priya Dalal,60.36
CAND_0001940,Dhruv Sen,60.36
CAND_0093556,Kabir Sharma,60.36
CAND_0093712,Aryan Dalal,60.36
CAND_0068035,Jay Subramanian,60.36
CAND_0003266,Naina Dutta,60.36
CAND_0067638,Ananya Vora,60.36
CAND_0043670,Vikram Vora,60.36
CAND_0064201,Nikhil Banerjee,60.36
CAND_0061515,Meera Trivedi,60.35
CAND_0050218,Ishaan Sharma,60.35
CAND_0079002,Priya Mukherjee,60.35
CAND_0063083,Aryan Desai,60.35
CAND_0034084,Tanvi Sethi,60.35
CAND_0052101,Deepak Iyengar,60.35
CAND_0063595,Vihaan Dutta,60.35
CAND_0067189,Kavya Mittal,60.35
CAND_0057872,Neha Tiwari,60.35
CAND_0073309,Sunil Khanna,60.35
CAND_0091327,Sanjay Rao,60.35
CAND_0052798,Shreya Dutta,60.34
CAND_0055842,Myra Pillai,60.34
CAND_0027406,Vihaan Bansal,60.34
CAND_0074187,Reyansh Shetty,60.34
CAND_0002021,Suresh Chatterjee,60.34
CAND_0075902,Sanjay Desai,60.34
CAND_0027190,Ishaan Desai,60.34
CAND_0080789,Manish Mehta,60.34
CAND_0050737,Dhruv Trivedi,60.34
CAND_0000200,Anjali Bansal,60.34
CAND_0070729,Atharv Joshi,60.34
CAND_0061205,Pooja Singh,60.34
CAND_0079873,Yash Verma,60.34
CAND_0035638,Manish Reddy,60.34
CAND_0069806,Ved Sethi,60.34
CAND_0073979,Kiara Subramanian,60.34
CAND_0083626,Yash Iyer,60.33
CAND_0055385,Naina Arora,60.33
CAND_0092092,Kavya Pillai,60.33
CAND_0076346,Dhruv Rao,60.33
CAND_0024586,Anil Menon,60.33
CAND_0043991,Sai Malhotra,60.33
CAND_0044253,Deepak Malhotra,60.33
CAND_0071126,Advik Menon,60.33
CAND_0082482,Tanya Saxena,60.33
CAND_0048150,Ved Mehta,60.33
CAND_0007861,Anika Arora,60.33
CAND_0067548,Ved Mishra,60.32
CAND_0057095,Mira Reddy,60.32
CAND_0086320,Vihaan Sethi,60.32
CAND_0062199,Atharv Mittal,60.32
CAND_0054933,Priya Desai,60.32
CAND_0035315,Pari Mukherjee,60.32
CAND_0059435,Suresh Chopra,60.32
CAND_0016824,Sai Ghosh,60.32
CAND_0010587,Kiara Nair,60.32
CAND_0028838,Yash Krishnan,60.32
CAND_0079372,Advik Joshi,60.32
CAND_0079039,Kabir Pillai,60.32
CAND_0026954,Ved Dalal,60.32
CAND_0083934,Pranav Chopra,60.32
CAND_0040180,Rohan Vora,60.32
CAND_0059102,Kabir Vora,60.32
CAND_0042997,Pranav Malhotra,60.32
CAND_0011465,Rajesh Iyengar,60.31
CAND_0077127,Sai Mukherjee,60.31
CAND_0068699,Krishna Shah,60.31
CAND_0009954,Manish Mittal,60.31
CAND_0098040,Sunil Joshi,60.31
CAND_0007115,Manish Gupta,60.31
CAND_0015900,Pooja Menon,60.31
CAND_0090485,Yash Dutta,60.31
CAND_0081615,Aarav Desai,60.31
CAND_0022750,Anika Patel,60.31
CAND_0054679,Om Dalal,60.31
CAND_0099919,Ananya Chowdary,60.31
CAND_0012132,Sunil Menon,60.31
CAND_0081603,Aditya Reddy,60.31
CAND_0059401,Myra Chopra,60.31
CAND_0081468,Advaith Naidu,60.31
CAND_0083570,Pranav Pandey,60.31
CAND_0090437,Dhruv Pillai,60.31
CAND_0043028,Suresh Bhatia,60.31
CAND_0003742,Sneha Banerjee,60.3
CAND_0040490,Krishna Chatterjee,60.3
CAND_0072952,Aditya Ghosh,60.3
CAND_0081074,Kavya Bose,60.3
CAND_0063355,Aanya Naidu,60.3
CAND_0034214,Pari Joshi,60.3
CAND_0024072,Ela Verma,60.3
CAND_0025830,Yash Vora,60.3
CAND_0000522,Deepak Kumar,60.3
CAND_0024502,Ira Singh,60.3
CAND_0085046,Aanya Iyengar,60.3
CAND_0064172,Priya Sen,60.3
CAND_0076971,Neha Shetty,60.3
